chr1	4491763	4493811	2049
chr1	17096845	17097505	661
chr1	19103610	19104932	1323
chr1	24587420	24587668	249
chr1	33906137	33906648	512
chr1	33908683	33909192	510
chr1	34460199	34460832	634
chr1	34535137	34538265	3129
chr1	34578550	34579521	972
chr1	34751242	34751824	583
chr1	37028055	37028589	535
chr1	37540111	37540461	351
chr1	39192645	39196293	3649
chr1	39477018	39477302	285
chr1	40435618	40435669	52
chr1	42698243	42698445	203
chr1	62703584	62706244	2661
chr1	74303612	74304550	939
chr1	74390197	74390806	610
chr1	74855264	74857524	2261
chr1	74881289	74883540	2252
chr1	74884379	74886040	1662
chr1	75218476	75221442	2967
chr1	75263001	75265106	2106
chr1	75359438	75361607	2170
chr1	75369430	75369725	296
chr1	75374713	75376033	1321
chr1	75382415	75382950	536
chr1	75387374	75390068	2695
chr1	75421409	75424025	2617
chr1	75448827	75451688	2862
chr1	75486047	75488009	1963
chr1	78310239	78311164	926
chr1	86302463	86304767	2305
chr1	87152696	87156741	4046
chr1	88700054	88702718	2665
chr1	89928943	89929292	350
chr1	89929996	89931721	1726
chr1	89932677	89932805	129
chr1	90953583	90953905	323
chr1	90967462	90967588	127
chr1	93236020	93236364	345
chr1	93685420	93686674	1255
chr1	105355968	105357163	1196
chr1	105780152	105782243	2092
chr1	106712182	106713617	1436
chr1	118980284	118982098	1815
chr1	119503967	119504370	404
chr1	120339895	120343427	3533
chr1	124044154	124045582	1429
chr1	127676625	127680104	3480
chr1	128591469	128591722	254
chr1	131243966	131245134	1169
chr1	132066811	132069050	2240
chr1	132138362	132140042	1681
chr1	132298467	132300060	1594
chr1	133311606	133312322	717
chr1	133799441	133801566	2126
chr1	133906052	133906703	652
chr1	134234179	134236463	2285
chr1	134645210	134648085	2876
chr1	134708284	134709769	1486
chr1	135583976	135584538	563
chr1	135584754	135584820	67
chr1	135686578	135687448	871
chr1	135817598	135820154	2557
chr1	135917868	135920342	2475
chr1	136258782	136261114	2333
chr1	139455231	139455650	420
chr1	146498507	146499055	549
chr1	152764240	152765852	1613
chr1	153093528	153093957	430
chr1	153094093	153094364	272
chr1	153184708	153186821	2114
chr1	153425212	153426205	994
chr1	153652227	153652411	185
chr1	153652986	153653543	558
chr1	153659065	153660068	1004
chr1	153669411	153670170	760
chr1	153738621	153741283	2663
chr1	154723818	154726336	2519
chr1	155812045	155813003	959
chr1	156202791	156205491	2701
chr1	159524107	159525211	1105
chr1	162475136	162477361	2226
chr1	164456197	164457495	1299
chr1	167001502	167002549	1048
chr1	167688105	167690422	2318
chr1	167691210	167692429	1220
chr1	171296122	171296734	613
chr1	171437262	171439398	2137
chr1	172325714	172327013	1300
chr1	176274560	176275025	466
chr1	178527784	178528561	778
chr1	178529483	178530430	948
chr1	180330450	180333470	3021
chr1	180481940	180484184	2245
chr1	181510324	181510474	151
chr1	182763165	182763944	780
chr1	182764746	182765285	540
chr1	183221218	183221432	215
chr1	190171692	190173937	2246
chr1	191395158	191396981	1824
chr1	192190334	192192025	1692
chr10	3741070	3742050	981
chr10	12867962	12868348	387
chr10	13388649	13388827	179
chr10	18844387	18846222	1836
chr10	19932440	19932865	426
chr10	20147428	20149081	1654
chr10	24710901	24713106	2206
chr10	24919181	24919549	369
chr10	29533148	29534873	1726
chr10	30590357	30590792	436
chr10	40682874	40683613	740
chr10	43578515	43580321	1807
chr10	52025127	52025502	376
chr10	59862123	59862260	138
chr10	60105728	60106074	347
chr10	60106987	60107446	460
chr10	60830195	60830707	513
chr10	60832204	60833101	898
chr10	61977120	61980258	3139
chr10	63097893	63098450	558
chr10	63100559	63101192	634
chr10	64088448	64089841	1394
chr10	70244473	70246550	2078
chr10	75061219	75062135	917
chr10	75559486	75561284	1799
chr10	75833419	75834940	1522
chr10	75930399	75932597	2199
chr10	77416096	77417751	1656
chr10	78465186	78465370	185
chr10	78590880	78593054	2175
chr10	79716059	79718606	2548
chr10	79735229	79735907	679
chr10	79781023	79782230	1208
chr10	79919210	79922523	3314
chr10	79987612	79990428	2817
chr10	80013235	80014980	1746
chr10	80135951	80138449	2499
chr10	80138525	80138875	351
chr10	80341083	80343367	2285
chr10	80347596	80349495	1900
chr10	80355311	80358429	3119
chr10	80495088	80497370	2283
chr10	80808277	80810694	2418
chr10	80842938	80844164	1227
chr10	80930745	80933820	3076
chr10	81133966	81135954	1989
chr10	81193531	81196000	2470
chr10	81229724	81230199	476
chr10	81251924	81253118	1195
chr10	81256782	81258582	1801
chr10	81363554	81365453	1900
chr10	81473216	81474195	980
chr10	81477171	81477575	405
chr10	82983468	82984715	1248
chr10	83335007	83336655	1649
chr10	83534796	83534988	193
chr10	84577877	84578540	664
chr10	86301331	86301746	416
chr10	90830299	90831573	1275
chr10	93310188	93312045	1858
chr10	114800329	114801190	862
chr10	115583946	115586655	2710
chr10	117149254	117150472	1219
chr10	119452755	119453643	889
chr10	119454392	119455970	1579
chr10	120897667	120899657	1991
chr10	121205235	121205286	52
chr10	121309797	121310672	876
chr10	121474790	121476140	1351
chr10	121640958	121642873	1916
chr10	125967049	125967811	763
chr10	127047935	127051191	3257
chr10	127079547	127081720	2174
chr10	127165645	127167722	2078
chr10	127325542	127327937	2396
chr10	127642499	127644832	2334
chr10	127664207	127668406	4200
chr10	128194888	128196602	1715
chr10	128212930	128214234	1305
chr10	128587254	128589950	2697
chr10	128742529	128742840	312
chr11	3931336	3931741	406
chr11	4117447	4118689	1243
chr11	4946633	4947057	425
chr11	5057441	5059820	2380
chr11	5061272	5062261	990
chr11	5064011	5064991	981
chr11	6064268	6067410	3143
chr11	7064321	7065204	884
chr11	12023235	12024581	1347
chr11	12035523	12038271	2749
chr11	16752342	16753091	750
chr11	30024336	30024615	280
chr11	32220715	32223159	2445
chr11	32531144	32534016	2873
chr11	33143945	33144661	717
chr11	33144761	33145398	638
chr11	33146785	33148311	1527
chr11	33842433	33843955	1523
chr11	35120175	35122925	2751
chr11	35797287	35798338	1052
chr11	35799140	35799808	669
chr11	37234060	37235527	1468
chr11	48823844	48824824	981
chr11	49902230	49902783	554
chr11	50602548	50605461	2914
chr11	52763125	52765972	2848
chr11	53456443	53458199	1757
chr11	53478300	53480327	2028
chr11	53763293	53763930	638
chr11	55077392	55078520	1129
chr11	57829508	57830463	956
chr11	57831338	57831716	379
chr11	57832579	57832828	250
chr11	57833735	57833950	216
chr11	59004446	59005721	1276
chr11	59288480	59292573	4094
chr11	61022050	61024121	2072
chr11	63918516	63920372	1857
chr11	63920987	63922102	1116
chr11	68946992	68947947	956
chr11	68953407	68955093	1687
chr11	69120401	69122343	1943
chr11	69195530	69195979	450
chr11	69196562	69197939	1378
chr11	69235926	69237683	1758
chr11	69326553	69328154	1602
chr11	69367335	69368371	1037
chr11	69400806	69401765	960
chr11	70213796	70216203	2408
chr11	70226081	70227031	951
chr11	70228928	70230546	1619
chr11	70519675	70520575	901
chr11	70539210	70541246	2037
chr11	71750654	71752084	1431
chr11	72134394	72137025	2632
chr11	72488670	72489587	918
chr11	73019507	73020699	1193
chr11	73159501	73161477	1977
chr11	74522751	74524078	1328
chr11	74588758	74591559	2802
chr11	74609952	74612533	2582
chr11	74619809	74620823	1015
chr11	75165023	75169111	4089
chr11	75172239	75173172	934
chr11	75193119	75195455	2337
chr11	75652864	75654757	1894
chr11	75794598	75796823	2226
chr11	76000025	76000589	565
chr11	76509175	76509626	452
chr11	76672356	76673989	1634
chr11	77461768	77463307	1540
chr11	77488545	77489553	1009
chr11	77885174	77885324	151
chr11	77886935	77887280	346
chr11	77896704	77898153	1450
chr11	77931502	77932874	1373
chr11	77932913	77933041	129
chr11	78188250	78189987	1738
chr11	78194863	78195133	271
chr11	79145214	79146029	816
chr11	79711556	79713842	2287
chr11	80779224	80779709	486
chr11	81151582	81152976	1395
chr11	82387899	82390306	2408
chr11	82433243	82435314	2072
chr11	82870439	82871039	601
chr11	82930065	82934087	4023
chr11	83441462	83442802	1341
chr11	84516241	84516599	359
chr11	84956551	84959375	2825
chr11	85894858	85895708	851
chr11	87764051	87764815	765
chr11	88097056	88099003	1948
chr11	90387767	90390312	2546
chr11	93099155	93101150	1996
chr11	94471716	94474003	2288
chr11	94499401	94500387	987
chr11	95074965	95078003	3039
chr11	95513477	95515135	1659
chr11	95825022	95826303	1282
chr11	95833702	95834322	621
chr11	96193204	96196366	3163
chr11	96250357	96252600	2244
chr11	96255267	96256174	908
chr11	96269965	96272885	2921
chr11	96283109	96284644	1536
chr11	96300343	96301077	735
chr11	96318150	96320974	2825
chr11	96340760	96341034	275
chr11	96344166	96346679	2514
chr11	96364993	96367145	2153
chr11	97498978	97502047	3070
chr11	97533824	97535611	1788
chr11	97536369	97536677	309
chr11	97660803	97662694	1892
chr11	97985223	97987066	1844
chr11	98051188	98053266	2079
chr11	98326860	98327273	414
chr11	98346177	98347379	1203
chr11	98348329	98350232	1904
chr11	98386440	98388121	1682
chr11	98446260	98448690	2431
chr11	98837390	98838781	1392
chr11	98935633	98938603	2971
chr11	98959039	98963489	4451
chr11	100047776	100047931	156
chr11	100571076	100572266	1191
chr11	100859748	100861586	1839
chr11	101078156	101080399	2244
chr11	101783163	101784679	1517
chr11	102088103	102088771	669
chr11	103100209	103102187	1979
chr11	103111770	103113395	1626
chr11	103170537	103172286	1750
chr11	103192941	103193683	743
chr11	103198277	103199475	1199
chr11	103332985	103334416	1432
chr11	103360502	103363950	3449
chr11	104132004	104134974	2971
chr11	104232384	104234881	2498
chr11	104607688	104609280	1593
chr11	105590175	105590758	584
chr11	105943634	105944654	1021
chr11	106500659	106500809	151
chr11	107545951	107547115	1165
chr11	110335134	110335809	676
chr11	113750084	113751225	1142
chr11	114850960	114853657	2698
chr11	115090914	115092918	2005
chr11	115153814	115155645	1832
chr11	115163309	115165342	2034
chr11	115265775	115267842	2068
chr11	115296863	115297470	608
chr11	115316793	115319117	2325
chr11	115321674	115324517	2844
chr11	115823789	115825668	1880
chr11	116386325	116386991	667
chr11	116413302	116413504	203
chr11	116456855	116457100	246
chr11	116531059	116531155	97
chr11	116623592	116624989	1398
chr11	117413761	117416291	2531
chr11	117651883	117653927	2045
chr11	117825325	117826184	860
chr11	118568747	118571317	2571
chr11	119546544	119550025	3482
chr11	120360831	120361971	1141
chr11	120607702	120609199	1498
chr11	120721847	120722638	792
chr11	121386936	121387222	287
chr12	9576312	9576532	221
chr12	12938597	12941176	2580
chr12	15801232	15801613	382
chr12	15814313	15815950	1638
chr12	27340759	27341860	1102
chr12	28860725	28861300	576
chr12	30372707	30373754	1048
chr12	31391222	31391325	104
chr12	34906038	34907330	1293
chr12	35534022	35535202	1181
chr12	44221193	44222154	962
chr12	54987384	54987541	158
chr12	56533172	56534918	1747
chr12	56535531	56536922	1392
chr12	56610866	56614762	3897
chr12	56691436	56691981	546
chr12	56696180	56697590	1411
chr12	67220722	67222982	2261
chr12	70346472	70346897	426
chr12	71310548	71310996	449
chr12	72939332	72942006	2675
chr12	73544567	73546859	2293
chr12	76404848	76406801	1954
chr12	76531492	76534545	3054
chr12	79029386	79029996	611
chr12	80260534	80261801	1268
chr12	80758737	80759751	1015
chr12	81332854	81334252	1399
chr12	81779637	81780893	1257
chr12	82170354	82172326	1973
chr12	83484492	83485479	988
chr12	84101040	84101382	343
chr12	84217245	84218804	1560
chr12	84874742	84877270	2529
chr12	85474836	85476754	1919
chr12	85599653	85600721	1069
chr12	86421829	86424902	3074
chr12	86881521	86884063	2543
chr12	86988979	86990151	1173
chr12	98737622	98739077	1456
chr12	102899381	102900178	798
chr12	103532801	103533703	903
chr12	104470784	104473371	2588
chr12	105337009	105338010	1002
chr12	108335241	108335584	344
chr12	109052120	109054670	2551
chr12	109452184	109454338	2155
chr12	109539732	109540507	776
chr12	109541148	109542353	1206
chr12	110277307	110280589	3283
chr12	111273854	111276609	2756
chr12	111444668	111446604	1937
chr12	111674088	111674322	235
chr12	112721473	112722134	662
chr12	118197603	118199246	1644
chr13	4605931	4606898	968
chr13	8203236	8203631	396
chr13	21716472	21716798	327
chr13	21717668	21718000	333
chr13	21721630	21721768	139
chr13	21753671	21753806	136
chr13	21754344	21754497	154
chr13	21783017	21783366	350
chr13	21787034	21787183	150
chr13	21808617	21809847	1231
chr13	21834094	21835321	1228
chr13	22035363	22035529	167
chr13	22042747	22043575	829
chr13	23533902	23534108	207
chr13	23535447	23535819	373
chr13	23542987	23543205	219
chr13	23561996	23562343	348
chr13	23570935	23571421	487
chr13	23573825	23573887	63
chr13	23574117	23574642	526
chr13	23575834	23576215	382
chr13	23683827	23684557	731
chr13	23745126	23745472	347
chr13	23751255	23751509	255
chr13	23752255	23752748	494
chr13	23762003	23762313	311
chr13	23772639	23772696	58
chr13	30659832	30660618	787
chr13	31556748	31560201	3454
chr13	31624131	31624511	381
chr13	31625124	31627322	2199
chr13	35738407	35740892	2486
chr13	36727048	36727766	719
chr13	36734095	36735248	1154
chr13	40735811	40736214	404
chr13	40737876	40738793	918
chr13	41220048	41220618	571
chr13	43301138	43302357	1220
chr13	43785027	43786731	1705
chr13	45390808	45391532	725
chr13	45506942	45508950	2009
chr13	45965745	45966116	372
chr13	47013793	47014552	760
chr13	47193570	47196272	2703
chr13	49146328	49146600	273
chr13	52981471	52982296	826
chr13	54950288	54950679	392
chr13	55830750	55831904	1155
chr13	56250961	56252615	1655
chr13	57906653	57908180	1528
chr13	60175178	60177310	2133
chr13	62623484	62623616	133
chr13	63272222	63273310	1089
chr13	64162875	64163547	673
chr13	64273325	64276034	2710
chr13	73260216	73261372	1157
chr13	73261511	73262620	1110
chr13	76383271	76384627	1357
chr13	81049566	81049726	161
chr13	89539188	89539678	491
chr13	96131826	96132315	490
chr13	96133308	96134011	704
chr13	97240527	97241992	1466
chr13	100551297	100553213	1917
chr13	100616166	100617140	975
chr13	103919240	103921979	2740
chr13	104036864	104038157	1294
chr13	104038355	104039010	656
chr13	104063924	104064680	757
chr13	107888484	107889450	967
chr13	108214159	108216398	2240
chr13	110395287	110396666	1380
chr13	111490986	111493170	2185
chr13	119897449	119897807	359
chr14	3225371	3225440	70
chr14	12343948	12346455	2508
chr14	12347519	12348117	599
chr14	20662101	20662963	863
chr14	21989377	21991703	2327
chr14	25841110	25843320	2211
chr14	27335381	27337449	2069
chr14	29720513	29721664	1152
chr14	30010359	30010508	150
chr14	30625065	30626595	1531
chr14	30714400	30715465	1066
chr14	31130616	31131790	1175
chr14	32460699	32461074	376
chr14	39471591	39472665	1075
chr14	39473428	39474329	902
chr14	46881918	46884032	2115
chr14	48665958	48666515	558
chr14	50896541	50896998	458
chr14	52120026	52120596	571
chr14	57397852	57398306	455
chr14	57523379	57525004	1626
chr14	57744612	57745639	1028
chr14	58073160	58074690	1531
chr14	63604453	63604718	266
chr14	64590035	64590300	266
chr14	69027946	69028347	402
chr14	69029720	69029919	200
chr14	69283869	69284305	437
chr14	70075402	70076259	858
chr14	70077541	70081574	4034
chr14	70158755	70159545	791
chr14	70176064	70178497	2434
chr14	70286988	70289131	2144
chr14	70456822	70458761	1940
chr14	70554000	70555218	1219
chr14	70626817	70628496	1680
chr14	70635106	70636890	1785
chr14	70939210	70939477	268
chr14	74352520	74352675	156
chr14	78724453	78726275	1823
chr14	79300424	79301211	788
chr14	116927928	116929458	1531
chr14	118703897	118706995	3099
chr14	121033893	121035049	1157
chr14	121697060	121698429	1370
chr14	121795954	121797552	1599
chr14	122912831	122913393	563
chr14	124192804	124194089	1286
chr15	7129623	7131517	1895
chr15	7152114	7152285	172
chr15	7153702	7154351	650
chr15	11064665	11065262	598
chr15	12737543	12740000	2458
chr15	25413041	25414546	1506
chr15	27680268	27680905	638
chr15	30645663	30647399	1737
chr15	36164704	36165401	698
chr15	37231605	37234809	3205
chr15	41788373	41789962	1590
chr15	57691946	57694019	2074
chr15	64059238	64059513	276
chr15	64060612	64061307	696
chr15	64312036	64312392	357
chr15	64919751	64921766	2016
chr15	64923080	64923598	519
chr15	71727190	71728052	863
chr15	72545349	72549079	3731
chr15	73724479	73725873	1395
chr15	73747692	73749255	1564
chr15	74515642	74519586	3945
chr15	74671010	74671368	359
chr15	76009182	76011542	2361
chr15	76089319	76090727	1409
chr15	76197415	76198663	1249
chr15	76207131	76207396	266
chr15	76229363	76234148	4786
chr15	76306411	76307534	1124
chr15	76457105	76458940	1836
chr15	76516632	76519708	3077
chr15	76660701	76661596	896
chr15	76666834	76669988	3155
chr15	76717826	76719292	1467
chr15	78408769	78411043	2275
chr15	78899206	78900967	1762
chr15	78927800	78928250	451
chr15	78982550	78983232	683
chr15	79040576	79043768	3193
chr15	79109769	79110353	585
chr15	79803038	79805004	1967
chr15	79933190	79935869	2680
chr15	80013110	80015784	2675
chr15	80285963	80288892	2930
chr15	81692396	81695331	2936
chr15	82210973	82213082	2110
chr15	82340066	82341723	1658
chr15	85576099	85578059	1961
chr15	85820710	85822446	1737
chr15	86184217	86185135	919
chr15	89058594	89059447	854
chr15	89139511	89141732	2222
chr15	89146883	89149199	2317
chr15	89376990	89379780	2791
chr15	89556746	89559264	2519
chr15	92597159	92598457	1299
chr15	92743562	92743780	219
chr15	94629043	94630647	1605
chr15	98168043	98170597	2555
chr15	98631106	98634199	3094
chr15	98674652	98677235	2584
chr15	98893888	98898950	5063
chr15	99222606	99226782	4177
chr15	99589193	99591625	2433
chr15	99653449	99655177	1729
chr15	100871877	100872366	490
chr15	101224697	101225270	574
chr15	101253746	101254582	837
chr15	101266243	101268644	2402
chr15	101712462	101712701	240
chr15	102243350	102246360	3011
chr15	102249428	102249656	229
chr15	102255693	102257770	2078
chr15	102919458	102922883	3426
chr15	102934390	102935121	732
chr15	102936720	102937475	756
chr15	102939458	102940110	653
chr15	102954849	102957236	2388
chr15	102972368	102973524	1157
chr15	102990198	102991791	1594
chr15	103014162	103015775	1614
chr15	103146071	103147883	1813
chr15	103168082	103172139	4058
chr15	103339114	103341631	2518
chr15	103503647	103504246	600
chr16	5130716	5133466	2751
chr16	5885510	5886892	1383
chr16	8670627	8670800	174
chr16	9992062	9993462	1401
chr16	13446937	13449803	2867
chr16	16213375	16216236	2862
chr16	16561357	16561586	230
chr16	16599650	16600557	908
chr16	17147070	17148394	1325
chr16	17276666	17278533	1868
chr16	17489534	17490456	923
chr16	17802286	17805541	3256
chr16	17831397	17835671	4275
chr16	18127982	18128689	708
chr16	18348397	18350126	1730
chr16	18392965	18393280	316
chr16	18587853	18589041	1189
chr16	18590521	18592195	1675
chr16	18620697	18623159	2463
chr16	19760113	19761966	1854
chr16	20497107	20498168	1062
chr16	20590104	20593194	3091
chr16	22433539	22436504	2966
chr16	22437885	22438073	189
chr16	22440898	22441395	498
chr16	22655924	22657469	1546
chr16	23224648	23225333	686
chr16	23226294	23226775	482
chr16	23227282	23227755	474
chr16	23266577	23266767	191
chr16	23986390	23987598	1209
chr16	28444655	28446277	1623
chr16	30307836	30310524	2689
chr16	31427844	31428986	1143
chr16	31934611	31936479	1869
chr16	32164542	32165641	1100
chr16	33829202	33831084	1883
chr16	33890723	33891216	494
chr16	59600661	59601159	499
chr16	67618820	67619075	256
