"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"226",976,976,"2.573960618",374.9390008,-1.466777113,0.495885343,-2.957895679,0.003097469,0.018851482,1.724654494,"Not Sig","Unchanged","Vwa3b","Promoter"
"227",981,981,"2.06444512",115.9965626,-0.560440123,0.409869606,-1.367361997,0.171511868,0.33840518,0.470562997,"Not Sig","Unchanged","Vwa3b","Promoter"
"228",984,984,"1.353680017",22.57771657,0.609499129,0.563453406,1.081720551,0.279376719,0.467704217,0.330028714,"Not Sig","Unchanged","Vwa3b","Promoter"
"229",987,987,"0.827044027",6.71496923,1.309196406,1.029119138,1.272152424,0.203318968,NA,NA,"Not Sig","Unchanged","Vwa3b","Promoter"
"299",1333,1333,"2.624807145",421.509284,-0.629334393,0.587262444,-1.071640796,0.283881402,0.472723945,0.325392399,"Not Sig","Unchanged","Pou3f3","Promoter"
"300",1334,1334,"2.563076859",365.6594986,1.671861849,0.774637092,2.158251737,0.030908265,0.101495396,0.993553657,"Not Sig","Unchanged","Pou3f3","Promoter"
"301",1335,1335,"2.066786147",116.6235203,1.47785958,0.76710746,1.926535275,0.054037572,0.151585061,0.819343598,"Not Sig","Unchanged","Pou3f3","Promoter"
"302",1336,1336,"1.808343918",64.31968642,2.466191676,0.782875573,3.150170681,0.001631751,0.011772579,1.929128374,"Sig","Up","Pou3f3","Promoter"
"837",3584,3584,"1.435802177",27.27735006,-0.418745033,0.653761765,-0.640516248,0.521837029,0.693512408,0.158945764,"Not Sig","Unchanged","Prlh","Promoter"
"838",3585,3585,"1.762047777",57.81596481,-1.600346216,0.502586046,-3.184223335,0.00145143,0.010802287,1.966484296,"Not Sig","Unchanged","Prlh","Promoter"
"839",3587,3587,"2.024746611",105.8635884,-1.521594574,0.399359887,-3.81008364,0.00013892,0.001940457,2.712095926,"Not Sig","Unchanged","Rab17","Promoter"
"928",3850,3850,"2.901950187",797.9031636,0.439845504,0.575844161,0.763827323,0.444970152,0.628622997,0.201609735,"Not Sig","Unchanged","Bok","Promoter"
"929",3851,3851,"1.769730228",58.84779949,0.723044822,0.427052802,1.693104037,0.090435666,0.218171778,0.66120143,"Not Sig","Unchanged","Bok","Promoter"
"987",4216,4216,"1.442484884",27.70032626,-0.94973867,0.516082575,-1.840284317,0.065726507,0.174230329,0.758876244,"Not Sig","Unchanged","Gli2","Promoter"
"988",4217,4217,"2.19507079",156.7006471,-1.937168553,0.394056999,-4.915960272,8.83e-07,4.1e-05,4.386757671,"Not Sig","Unchanged","Gli2","Promoter"
"989",4226,4226,"1.841788437",69.46858242,0.771742219,0.607744133,1.269847255,0.204139044,0.380639066,0.41948664,"Not Sig","Unchanged","Gli2","Promoter"
"990",4227,4227,"2.904058691",801.7864108,0.866282769,0.634411601,1.365490114,0.172099058,0.339056161,0.469728359,"Not Sig","Unchanged","Gli2","Promoter"
"1049",4612,4612,"2.212195661",163.0030238,-0.020555722,0.588456847,-0.034931571,0.972134306,0.985706368,0.006252438,"Not Sig","Unchanged","Cxcr4","Promoter"
"1050",4613,4613,"2.628681808",425.2867067,-0.235045109,0.580545357,-0.404869502,0.685573438,0.814539197,0.089088012,"Not Sig","Unchanged","Cxcr4","Promoter"
"1051",4614,4614,"2.262255942",182.9177886,0.095783602,0.616203781,0.155441438,0.876473318,0.933816197,0.029738597,"Not Sig","Unchanged","Cxcr4","Promoter"
"1161",5007,5007,"2.126387585",133.7788889,0.967405189,0.39395738,2.455608748,0.014064619,0.057018182,1.243986633,"Not Sig","Unchanged","Golt1a","Promoter"
"1162",5008,5008,"2.241768168",174.4890459,0.724438388,0.398922728,1.815986751,0.069372405,0.181052796,0.742194763,"Not Sig","Unchanged","Golt1a","Promoter"
"1163",5009,5009,"2.37143925",235.2010466,-1.62719948,0.457872667,-3.553825325,0.000379671,0.004066776,2.390749767,"Not Sig","Unchanged","Golt1a","Promoter"
"1240",5255,5255,"2.045934606",111.156434,0.044542256,0.477441233,0.093293693,0.925670243,0.96098897,0.017281597,"Not Sig","Unchanged","Nav1","Promoter"
"1242",5262,5262,"1.629605878",42.61925739,-1.062405963,0.52783665,-2.0127552,0.044140389,0.131153537,0.882219993,"Not Sig","Unchanged","Nav1","Promoter"
"1243",5263,5263,"2.107288655",128.0231931,0.570964279,0.469076109,1.217210317,0.223524206,0.403832717,0.393798499,"Not Sig","Unchanged","Nav1","Promoter"
"1244",5264,5264,"1.609445577",40.68605456,-0.418296134,0.553228495,-0.756100124,0.449589168,0.632758151,0.198762251,"Not Sig","Unchanged","Nav1","Promoter"
"1245",5279,5279,"2.565695301",367.8707869,0.202991141,0.356881659,0.568791182,0.569497859,0.730561675,0.136343115,"Not Sig","Unchanged","Gm4793","Promoter"
"1246",5280,5280,"1.749288134",56.14203279,0.962306596,0.497870691,1.932844436,0.053255364,0.150098523,0.823623581,"Not Sig","Unchanged","Gm4793","Promoter"
"1247",5281,5281,"2.76185554",577.9037862,0.49024656,0.556738213,0.880569266,0.378550999,0.569126305,0.244791341,"Not Sig","Unchanged","Nav1","Promoter"
"1248",5297,5297,"2.099151568",125.6468391,0.127716334,0.464420486,0.275001508,0.78331508,0.878636814,0.056190604,"Not Sig","Unchanged","Nav1","Promoter"
"1249",5298,5298,"2.879576855",757.8388327,1.378833327,0.640078192,2.154163888,0.031227322,0.102207717,0.990516314,"Not Sig","Unchanged","Nav1","Promoter"
"1308",5531,5531,"2.809446789",644.832308,0.494078392,0.452239091,1.092515888,0.274606411,0.462547052,0.334844082,"Not Sig","Unchanged","Aspm","Promoter"
"1397",6026,6026,"2.076051372",119.1382927,-0.161994263,0.357328653,-0.453348093,0.650298107,0.790207573,0.102258813,"Not Sig","Unchanged","Qsox1","Promoter"
"1398",6029,6029,"1.845089975",69.99870001,0.152914292,0.674347564,0.22675887,0.820611247,0.901084701,0.045234384,"Not Sig","Unchanged","Qsox1","Promoter"
"1399",6032,6032,"1.893984044",78.34008594,-0.651361555,0.410185576,-1.587967967,0.112293583,0.25350567,0.596012322,"Not Sig","Unchanged","Qsox1","Promoter"
"1400",6033,6033,"2.825200731",668.6528978,0.862759962,0.515582874,1.673368156,0.094254843,0.224507331,0.648769473,"Not Sig","Unchanged","Qsox1","Promoter"
"1772",7555,7555,"1.443014206",27.73410823,-0.520504224,0.484588354,-1.074116246,0.282770584,0.471478685,0.326537936,"Not Sig","Unchanged","Ccdc121","Promoter"
"1773",7556,7556,"2.05064923",112.3697022,0.098313333,0.416759183,0.235899621,0.813510563,0.896923462,0.047244615,"Not Sig","Unchanged","Ccdc121","Promoter"
"1795",7706,7706,"1.528812584",33.79189789,-0.505620651,0.531840271,-0.950700197,0.341756588,0.532914867,0.273342164,"Not Sig","Unchanged","Disp1","Promoter"
"1796",7707,7707,"1.719131389",52.37588678,-0.839287004,0.451110111,-1.860492556,0.062815871,0.168731188,0.772804637,"Not Sig","Unchanged","Disp1","Promoter"
"1797",7711,7711,"2.497543209",314.4439256,0.636102904,0.713750512,0.891211835,0.372815536,0.563930151,0.248774685,"Not Sig","Unchanged","Disp1","Promoter"
"1952",8590,8590,"2.865316375",733.3585761,1.08256919,0.628100248,1.723561155,0.084787096,0.208516855,0.680858835,"Not Sig","Unchanged","Plekhg1","Promoter"
"2029",9047,9047,"2.611265926",408.5694834,1.21075232,0.702762926,1.722846034,0.084916372,0.208761369,0.680349865,"Not Sig","Unchanged","Phactr2","Promoter"
"2030",9049,9049,"1.728485303",53.51620429,-1.161909687,0.495300464,-2.345868357,0.018982811,0.071195454,1.147547737,"Not Sig","Unchanged","Phactr2","Promoter"
"2031",9059,9059,"2.657982482",454.9697082,1.517401428,0.720631385,2.105655484,0.035234289,0.111615171,0.952276772,"Not Sig","Unchanged","Phactr2","Promoter"
"2165",9707,9707,"2.882574603",763.087963,1.155934959,0.431929073,2.676214759,0.007445892,0.035716115,1.447135782,"Not Sig","Unchanged","Trmt11","Promoter"
"2296",10244,10244,"2.838029091",688.6984267,-0.619521694,0.643977795,-0.962023378,0.336037861,0.527060397,0.278139615,"Not Sig","Unchanged","Cd24a","Promoter"
"3160",12901,12901,"2.656233934",453.1416004,-0.00756374,0.567194597,-0.013335352,0.989360244,0.994469073,0.002408718,"Not Sig","Unchanged","Timp3","Promoter"
"3161",12902,12902,"2.571660773",372.9587262,0.875801022,0.415910006,2.105746457,0.035226382,0.111593018,0.952362979,"Not Sig","Unchanged","Timp3","Promoter"
"3413",14320,14320,"2.885328855",767.9427686,0.973275732,0.720325638,1.351160754,0.176643943,0.345075412,0.462085985,"Not Sig","Unchanged","Grip1","Promoter"
"3414",14332,14332,"2.429174222",268.6421918,-0.904126582,0.374125026,-2.416642884,0.015664377,0.061805874,1.20897025,"Not Sig","Unchanged","Grip1","Promoter"
"3415",14338,14338,"1.612473599",40.97072029,-0.369925235,0.512288257,-0.722103679,0.470230736,0.650549706,0.186719515,"Not Sig","Unchanged","Grip1","Promoter"
"3416",14342,14342,"1.488913751",30.82575706,-1.335975721,0.52476868,-2.545837382,0.010901596,0.047361154,1.324577721,"Not Sig","Unchanged","Grip1","Promoter"
"3438",14459,14459,"2.453745871",284.2797146,1.039208762,0.355575308,2.922612284,0.003471084,0.020484062,1.688583909,"Not Sig","Unchanged","Rassf3","Promoter"
"3439",14462,14462,"3.089693674",1229.401317,1.053709109,0.678696235,1.552548923,0.120530936,0.266108366,0.574941473,"Not Sig","Unchanged","Rassf3","Promoter"
"3467",14629,14629,"2.710258961",513.167284,1.363907163,0.762233758,1.789355494,0.073557582,0.188704024,0.724218838,"Not Sig","Unchanged","Lrig3","Promoter"
"3468",14634,14634,"1.207611368",16.12914579,-0.993271836,0.655123694,-1.51615923,0.129479094,0.27950552,0.553609611,"Not Sig","Unchanged","Lrig3","Promoter"
"3701",15083,15083,"2.435991263",272.8922883,0.037751328,0.529620396,0.071279973,0.943174934,0.970504582,0.01300241,"Not Sig","Unchanged","Tcn2","Promoter"
"3864",15644,15644,"2.74437826",555.1089886,-1.119388026,0.411246453,-2.721939648,0.006489999,0.032323443,1.490482389,"Not Sig","Unchanged","Egfr","Promoter"
"3865",15647,15647,"1.151556925",14.17610512,-0.765403932,0.733551068,-1.04342283,0.296752504,NA,NA,"Not Sig","Unchanged","Egfr","Promoter"
"4351",17904,17904,"1.405654698",25.44806104,0.47583724,0.575586663,0.826699557,0.408407372,0.596544625,0.224357063,"Not Sig","Unchanged","Obscn","Promoter"
"4352",17905,17905,"1.25445393",17.96610484,0.58537348,0.715363259,0.818288432,0.41319251,0.601068301,0.221076175,"Not Sig","Unchanged","Obscn","Promoter"
"4353",17906,17906,"1.080670125",12.04120984,0.22511401,0.746713877,0.301472916,0.7630539,NA,NA,"Not Sig","Unchanged","Obscn","Promoter"
"4354",17909,17909,"1.755515766",56.95288988,-0.052024207,0.468247383,-0.111104106,0.911533793,0.953097043,0.020862878,"Not Sig","Unchanged","Obscn","Promoter"
"4355",17910,17910,"1.524935107",33.49153922,-0.407558731,0.499386557,-0.816118746,0.414432223,0.602192152,0.220264908,"Not Sig","Unchanged","Obscn","Promoter"
"4356",17912,17912,"1.432254065",27.0554066,1.056875738,0.675617296,1.564311251,0.117744491,0.262060592,0.581598283,"Not Sig","Unchanged","Obscn","Promoter"
"4357",17918,17918,"2.201174387",158.9184744,0.471694422,0.584085143,0.807578188,0.419333448,0.606419685,0.21722671,"Not Sig","Unchanged","Obscn","Promoter"
"4358",17919,17919,"2.230079517",169.8554621,1.112481187,0.666980712,1.667936068,0.095328419,0.226290771,0.645333157,"Not Sig","Unchanged","Obscn","Promoter"
"4359",17920,17920,"1.464883377",29.16643691,-0.705690484,0.513345899,-1.374688072,0.169228171,0.335385125,0.474456203,"Not Sig","Unchanged","Obscn","Promoter"
"4801",19157,19157,"1.315558448",20.68037684,-0.03731188,0.642732689,-0.05805194,0.953707256,0.976235871,0.010445239,"Not Sig","Unchanged","Spns2","Promoter"
"4802",19158,19158,"2.231008291",170.2191004,-1.037613103,0.423714893,-2.448847376,0.014331416,0.057819623,1.237924748,"Not Sig","Unchanged","Spns2","Promoter"
"4803",19163,19163,"3.031262358",1074.638408,1.108575482,0.668574369,1.658118428,0.097293565,0.22955415,0.639114852,"Not Sig","Unchanged","Spns2","Promoter"
"4919",19492,19492,"1.48156875",30.30880056,-0.76438669,0.524254034,-1.458046368,0.144827763,0.301754165,0.520346727,"Not Sig","Unchanged","Abr","Promoter"
"4920",19493,19493,"1.965427276",92.34795356,-2.573695447,0.459921468,-5.595945446,2.19e-08,2.3e-06,5.639119887,"Sig","Down","Abr","Promoter"
"4921",19494,19494,"2.245524815",176.0049226,0.835588823,0.505980982,1.65142338,0.098652154,0.23174971,0.634980802,"Not Sig","Unchanged","Abr","Promoter"
"4922",19495,19495,"2.013630503",103.1883108,-1.515777751,0.369622851,-4.100876734,4.12e-05,0.000776294,3.109973719,"Not Sig","Unchanged","Abr","Promoter"
"4923",19499,19499,"2.104761586",127.2804161,-1.706200388,0.502006414,-3.39876213,0.000676916,0.00622215,2.206059522,"Not Sig","Unchanged","Abr","Promoter"
"4924",19500,19500,"1.996572698",99.21394021,-2.150784225,0.459906055,-4.676572967,2.92e-06,0.000101582,3.993183232,"Sig","Down","Abr","Promoter"
"4925",19501,19501,"2.723464301",529.0105113,1.470132365,0.639227313,2.299858494,0.021456238,0.077867119,1.108645892,"Not Sig","Unchanged","Abr","Promoter"
"4926",19502,19502,"2.267468224",185.1263439,0.84092256,0.400005672,2.102276591,0.035529054,0.112285709,0.949675515,"Not Sig","Unchanged","Abr","Promoter"
"4927",19503,19503,"2.231990418",170.6044747,-1.526735968,0.440039525,-3.469542805,0.000521345,0.005141312,2.288926021,"Not Sig","Unchanged","Abr","Promoter"
"4928",19504,19504,"1.937248051",86.54620931,0.120802333,0.559886339,0.215762244,0.82917308,0.90614972,0.042800039,"Not Sig","Unchanged","Abr","Promoter"
"4929",19505,19505,"1.662600046",45.98329056,-0.47361118,0.538828794,-0.878964127,0.379420727,0.569931693,0.244177192,"Not Sig","Unchanged","Abr","Promoter"
"4930",19506,19506,"2.551756298",356.2511686,2.219337483,0.452338629,4.90636293,9.28e-07,4.26e-05,4.370590919,"Sig","Up","Abr","Promoter"
"4931",19519,19519,"2.596467183",394.8818593,0.666000988,0.608358382,1.094751068,0.273625709,0.461455416,0.335870252,"Not Sig","Unchanged","Abr","Promoter"
"4932",19520,19520,"2.540715066",347.3082234,0.633575914,0.353742,1.791067823,0.073282412,0.188179998,0.72542654,"Not Sig","Unchanged","Abr","Promoter"
"4933",19521,19521,"2.270743816",186.5279066,0.473735579,0.457073806,1.036453133,0.299990793,0.489605989,0.310153278,"Not Sig","Unchanged","Abr","Promoter"
"4934",19522,19522,"1.303536936",20.1157827,0.031475154,0.682693284,0.046104385,0.963227051,0.981281106,0.008206563,"Not Sig","Unchanged","Abr","Promoter"
"4935",19523,19523,"3.02005477",1047.260611,0.907116759,0.650586412,1.394306341,0.163225117,0.32726782,0.485096696,"Not Sig","Unchanged","Abr","Promoter"
"5013",19688,19688,"2.825435769",669.0148666,0.372375414,0.592065657,0.628942769,0.529386525,0.699275233,0.155351854,"Not Sig","Unchanged","Rab34","Promoter"
"5014",19689,19689,"1.932047709",85.51606506,0.06831128,0.469034642,0.145642292,0.88420378,0.938147226,0.027729001,"Not Sig","Unchanged","Proca1","Promoter"
"5015",19690,19690,"1.246380108",17.63518858,-0.756001362,0.632242768,-1.195745369,0.231795941,0.413746537,0.383265628,"Not Sig","Unchanged","Proca1","Promoter"
"5016",19691,19691,"1.082180455",12.08315801,-0.823927462,0.817871319,-1.007404763,0.313740303,NA,NA,"Not Sig","Unchanged","Proca1","Promoter"
"5017",19692,19692,"1.153621225",14.24364775,-1.331748683,0.802381959,-1.65974405,0.096965954,NA,NA,"Not Sig","Unchanged","Proca1","Promoter"
"5018",19693,19693,"1.126858411",13.39239997,-0.703193948,0.882275665,-0.797022945,0.425437706,NA,NA,"Not Sig","Unchanged","Proca1","Promoter"
"5642",21666,21666,"1.388534045",24.46437047,0.266519449,0.637689692,0.417945362,0.675987066,0.808212725,0.092474316,"Not Sig","Unchanged","Krt31","Promoter"
"5972",22437,22437,"3.019189337",1045.17578,0.904054714,0.391282663,2.310490086,0.020861037,0.076301309,1.11746801,"Not Sig","Unchanged","Snord104","Promoter"
"6081",22984,22984,"2.968431277",929.8893562,0.250528891,0.533236724,0.469826776,0.638478783,0.781884338,0.106857486,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"6214",23377,23377,"1.34333123",22.04607244,-0.189248678,0.594426864,-0.318371677,0.75020302,0.857527554,0.066751916,"Not Sig","Unchanged","Rnf157","Promoter"
"6215",23378,23378,"1.924293107",84.00267316,-1.925944784,0.399363789,-4.822532332,1.42e-06,5.9e-05,4.228832384,"Not Sig","Unchanged","Rnf157","Promoter"
"6216",23379,23379,"2.09644453",124.866095,0.418510201,0.366533931,1.141804799,0.253535167,0.438998539,0.357536925,"Not Sig","Unchanged","Rnf157","Promoter"
"6217",23381,23381,"2.232817355",170.929631,-2.325218512,0.438874884,-5.298135294,1.17e-07,8.4e-06,5.075881435,"Sig","Down","Rnf157","Promoter"
"6218",23382,23382,"2.079857321",120.1869518,-0.839144333,0.466968372,-1.797004643,0.072334883,0.18642915,0.729486181,"Not Sig","Unchanged","Rnf157","Promoter"
"6219",23383,23383,"1.638735449",43.5246662,0.482176197,0.527652051,0.913814694,0.360814224,0.552027948,0.258038934,"Not Sig","Unchanged","Rnf157","Promoter"
"6220",23384,23384,"2.270691223",186.5053192,1.737257403,0.401926079,4.322330629,1.54e-05,0.000370241,3.43151565,"Not Sig","Unchanged","Rnf157","Promoter"
"6221",23385,23385,"3.229016092",1694.400584,1.81401761,0.65258922,2.779723531,0.00544052,0.028448548,1.545939887,"Not Sig","Unchanged","Rnf157","Promoter"
"6223",23388,23388,"2.657935583",454.9205784,0.990444996,0.333783596,2.967326756,0.003004015,0.018437687,1.734293568,"Not Sig","Unchanged","Qrich2","Promoter"
"6224",23389,23389,"1.514483074",32.69513038,0.078904694,0.561423523,0.140543975,0.88823021,0.940408815,0.026683309,"Not Sig","Unchanged","Qrich2","Promoter"
"6225",23390,23390,"1.469918933",29.50658398,1.625718589,0.555573446,2.926199231,0.003431311,0.020319081,1.692095945,"Not Sig","Unchanged","Qrich2","Promoter"
"6226",23391,23391,"1.343772721",22.0684952,0.873829239,0.594172626,1.470665595,0.141381575,0.296736274,0.527629361,"Not Sig","Unchanged","Qrich2","Promoter"
"6227",23392,23392,"1.584807363",38.44212294,0.365713925,0.551738053,0.662839771,0.507433179,0.681778747,0.166356541,"Not Sig","Unchanged","Qrich2","Promoter"
"6228",23393,23393,"2.34906652",223.3914359,0.985047645,0.325667486,3.024703686,0.002488768,0.016042569,1.794726092,"Not Sig","Unchanged","Qrich2","Promoter"
"6229",23394,23394,"1.298243209",19.87207462,-0.99344712,0.638674986,-1.555481492,0.119831439,0.265062523,0.576651672,"Not Sig","Unchanged","Qrich2","Promoter"
"6303",23629,23629,"1.180785899",15.16302669,0.759012943,0.665396168,1.140693288,0.253997581,0.439542873,0.356998757,"Not Sig","Unchanged","Tk1","Promoter"
"6304",23630,23630,"2.010669122",102.4870807,0.345251552,0.453702351,0.760964874,0.446678048,0.630227225,0.20050284,"Not Sig","Unchanged","Tk1","Promoter"
"6305",23631,23631,"1.385213894",24.27805516,-0.309722112,0.701293213,-0.441644246,0.658746661,0.796267313,0.098941112,"Not Sig","Unchanged","Tk1","Promoter"
"6306",23632,23632,"2.439118777",274.8645789,0.558336058,0.337803588,1.652842296,0.098362964,0.231281689,0.63585875,"Not Sig","Unchanged","Tk1","Promoter"
"6307",23633,23633,"1.564611398",36.69538076,-1.131568103,0.48229049,-2.346237645,0.018964012,0.071148991,1.147831257,"Not Sig","Unchanged","Tk1","Promoter"
"6308",23634,23634,"2.151473415",141.7337947,-1.788640967,0.376900629,-4.745656629,2.08e-06,7.89e-05,4.102785514,"Not Sig","Unchanged","Tk1","Promoter"
"6439",24111,24111,"2.324795658",211.2494848,0.329698193,0.320529654,1.02860434,0.303665638,0.493380888,0.306817677,"Not Sig","Unchanged","Fscn2","Promoter"
"6440",24112,24112,"1.282238653",19.15308133,0.321098935,0.713975872,0.449733593,0.652902546,0.792110911,0.101214004,"Not Sig","Unchanged","Fscn2","Promoter"
"6610",24719,24719,"2.184846747",153.0547268,-0.998303015,0.433903456,-2.300749166,0.021405813,0.077736402,1.109375564,"Not Sig","Unchanged","Mycn","Promoter"
"6611",24720,24720,"2.254915116",179.8519355,1.182125308,0.664362356,1.779338183,0.075184335,0.191529053,0.717765339,"Not Sig","Unchanged","Mycn","Promoter"
"6612",24721,24721,"2.686385105",485.7190147,0.620261505,0.600179643,1.033459753,0.301388796,0.49100152,0.308917163,"Not Sig","Unchanged","Mycn","Promoter"
"6613",24722,24722,"2.612728179",409.9474403,1.257865825,0.561444955,2.240408099,0.025064441,0.08722294,1.059369278,"Not Sig","Unchanged","Mycn","Promoter"
"6621",24781,24781,"1.429215185",26.86675314,-0.466901725,0.680254551,-0.686363251,0.492484072,0.669772933,0.174072407,"Not Sig","Unchanged","Mir6387","Promoter"
"6622",24782,24782,"2.062636414",115.5144766,-1.737472382,0.479901438,-3.620477548,0.00029406,0.003364656,2.473059386,"Not Sig","Unchanged","Mir6387","Promoter"
"6623",24783,24783,"1.452619639",28.3543463,0.664617533,0.638148701,1.041477531,0.297653976,0.487172804,0.312316964,"Not Sig","Unchanged","Trib2","Promoter"
"6624",24784,24784,"1.772486815",59.22251076,-0.54089722,0.674424218,-0.802013341,0.422545241,0.609368406,0.215120067,"Not Sig","Unchanged","Trib2","Promoter"
"6625",24785,24785,"2.980368009",955.8021637,-0.200596152,0.644635072,-0.311177844,0.755665425,0.861031338,0.064981042,"Not Sig","Unchanged","Trib2","Promoter"
"6686",25254,25254,"2.777199835",598.68701,1.569745765,0.629490263,2.493677596,0.012642732,0.052683229,1.278327619,"Not Sig","Unchanged","Sox11","Promoter"
"6687",25255,25255,"3.094224266",1242.293653,0.377565315,0.701834497,0.53796916,0.59059834,0.746793226,0.12679963,"Not Sig","Unchanged","Sox11","Promoter"
"6719",25447,25447,"2.086829244",122.1319368,-0.780216761,0.40421683,-1.930193658,0.053582847,0.150777169,0.821664414,"Not Sig","Unchanged","Sntg2","Promoter"
"6720",25456,25456,"2.418223007",261.952777,-1.056803277,0.607186423,-1.740492271,0.081772616,0.203157717,0.692166676,"Not Sig","Unchanged","Sntg2","Promoter"
"6731",25499,25499,"1.046317628",11.12545107,0.208035554,0.723676517,0.287470367,0.773752188,NA,NA,"Not Sig","Unchanged","Slc26a3","Promoter"
"6732",25500,25500,"1.667737478",46.53047419,-1.380380237,0.471061107,-2.930363424,0.003385658,0.020138602,1.695970677,"Not Sig","Unchanged","Slc26a3","Promoter"
"6853",26175,26175,"2.863798725",730.8003136,1.146056105,0.832756089,1.376220625,0.168753338,0.334832667,0.475172178,"Not Sig","Unchanged","Baz1a","Promoter"
"6909",26339,26339,"2.150484227",141.4113366,0.412103466,0.658718676,0.625613758,0.531568313,0.700893107,0.154348211,"Not Sig","Unchanged","Mdga2","Promoter"
"6910",26340,26340,"2.697708075",498.549259,0.829973668,0.764478792,1.085672588,0.277623873,0.465896589,0.331710469,"Not Sig","Unchanged","Mdga2","Promoter"
"7644",29749,29749,"2.795962337",625.1184793,1.154227979,0.402572797,2.867128596,0.004142147,0.023311771,1.632424723,"Not Sig","Unchanged","Akr1e1","Promoter"
"7649",29812,29812,"2.305860718",202.2370482,-0.495376458,0.482207477,-1.027309782,0.304274618,0.494013753,0.306260961,"Not Sig","Unchanged","Adarb2","Promoter"
"7650",29813,29813,"2.238131208",173.0339046,-1.495599053,0.466558905,-3.205595343,0.001347834,0.010242313,1.989601977,"Not Sig","Unchanged","Adarb2","Promoter"
"7739",30297,30297,"2.307092869",202.8116362,0.501985363,0.487946263,1.028771816,0.303586914,0.493318633,0.306872481,"Not Sig","Unchanged","H3c10","Promoter"
"7740",30298,30298,"2.687628218",487.1113156,1.175652199,0.329907055,3.563586109,0.000365823,0.00395801,2.402523106,"Not Sig","Unchanged","H2bc14","Promoter"
"7745",30303,30303,"2.804716929",637.847604,0.733796754,0.363022727,2.021352108,0.043243329,0.129188668,0.88877558,"Not Sig","Unchanged","H2ac15","Promoter"
"7749",30307,30307,"2.465253125",291.9127909,1.18255879,0.35028756,3.37596571,0.000735571,0.006626108,2.178741498,"Not Sig","Unchanged","H3c11","Promoter"
"7750",30308,30308,"2.689931608",489.7016959,0.764100287,0.393114111,1.943711164,0.051930292,0.147421604,0.831438867,"Not Sig","Unchanged","H2ac22","Promoter"
"7751",30310,30310,"2.682973145",481.9179968,1.05513108,0.482908263,2.184951387,0.028892411,0.096704348,1.014553999,"Not Sig","Unchanged","H2bc23","Promoter"
"7761",30332,30332,"2.843914109",698.094328,1.081823005,0.480255193,2.252600327,0.024284361,0.085196516,1.069578166,"Not Sig","Unchanged","H2ac12","Promoter"
"7763",30334,30334,"2.667600238",465.1577249,1.078755954,0.388114908,2.779475698,0.005444673,0.028465389,1.545682879,"Not Sig","Unchanged","H2ac11","Promoter"
"7775",30367,30367,"2.29546903",197.4554065,0.619889715,0.317529454,1.952227449,0.050911207,0.145329479,0.837646283,"Not Sig","Unchanged","H2ac10","Promoter"
"7776",30368,30368,"2.768251881",586.4782101,1.42879253,0.366822204,3.895054642,9.82e-05,0.00149192,2.826254439,"Not Sig","Unchanged","H3c8","Promoter"
"7777",30369,30369,"2.274066637",187.9605197,0.170464199,0.392785598,0.433987907,0.664297223,0.80008341,0.096864735,"Not Sig","Unchanged","H2bc9","Promoter"
"7782",30374,30374,"1.229748889",16.97262005,2.20762166,0.766893721,2.878653978,0.003993763,0.022692163,1.644124112,"Sig","Up","H3c6","Promoter"
"7783",30375,30375,"2.591348705",390.2552062,1.088932125,0.323783753,3.363146278,0.000770595,0.006847137,2.164491011,"Not Sig","Unchanged","H3c6","Promoter"
"7784",30376,30376,"2.081709497",120.7006188,0.35435966,0.545980174,0.649033933,0.516316443,0.688890262,0.161849955,"Not Sig","Unchanged","H3c6","Promoter"
"7785",30377,30377,"2.531133835",339.7299497,0.79931937,0.399709485,1.999750819,0.045527178,0.1340922,0.872596484,"Not Sig","Unchanged","H2ac8","Promoter"
"7786",30378,30378,"2.578451584",378.8362979,-0.078058961,0.426610034,-0.182974976,0.854817654,0.921479165,0.03551448,"Not Sig","Unchanged","H2bc7","Promoter"
"7787",30379,30379,"2.150973953",141.5708868,-0.429674929,0.438114628,-0.980736322,0.326722787,0.517462606,0.286121029,"Not Sig","Unchanged","H3c4","Promoter"
"7792",30388,30388,"2.878083701",755.2377694,1.269261989,0.450048251,2.820279797,0.004798179,0.025938236,1.586059568,"Not Sig","Unchanged","H2ac6","Promoter"
"7800",30397,30397,"2.519721688",330.9189883,1.39601008,0.507060987,2.753140383,0.005902658,0.030153471,1.520662691,"Not Sig","Unchanged","H3c3","Promoter"
"7802",30399,30399,"2.096522722",124.8885784,0.59860652,0.377135259,1.587246237,0.112456887,0.253794553,0.595517704,"Not Sig","Unchanged","H2ac4","Promoter"
"7803",30400,30400,"2.147570932",140.4659083,0.616715502,0.460342201,1.339689259,0.180346391,0.349980661,0.455955953,"Not Sig","Unchanged","H3c2","Promoter"
"7806",30403,30403,"2.510026788",323.613617,1.017762309,0.367399251,2.770180688,0.00560252,0.029056708,1.536753595,"Not Sig","Unchanged","H3c1","Promoter"
"7950",31102,31102,"2.822936877",665.1764687,1.000260858,0.780006935,1.282374315,0.19971137,0.375167903,0.425774324,"Not Sig","Unchanged","Elovl2","Promoter"
